user_uuid,question_code,question_text,question_number,category_id,category_name,option_id,option_select,option_code,option_text,block_number,weight,created_at
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_15,"If someone told you 'I love you' way too early, what would you do?",,1,Love,,B,1_15_B,B. “Whoa. Let’s slow this whole thing way down.”,1,1.0,2025-08-21T06:09:43.038452
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_9,How do you show someone you like them? [playlist:Love],,1,Love,,OTHER,1_9_OTHER,Other,2,1.0,2025-08-26T06:09:43.038459
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_9,How do you show someone you like them? [playlist:Love],,1,Love,,B,1_9_B,"B. I ask stuff, get details, and try to show up when it hits different.",2,1.0,2025-08-26T06:09:43.038459
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_9,How do you show someone you like them? [playlist:Love],,1,Love,,A,1_9_A,"A. I hover nearby—walk past, sit close, save a spot. Hope they load the hint.",2,1.0,2025-08-26T06:09:43.038459
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_10,What do you wish someone you like understood about you?,,1,Love,,D,1_10_D,D. I care deeply. I just express it weird.,2,1.0,2025-08-13T06:09:43.038469
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_10,What do you wish someone you like understood about you?,,1,Love,,B,1_10_B,B. Like me for me—not just the highlight reel.,2,1.0,2025-08-13T06:09:43.038469
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_10,What do you wish someone you like understood about you?,,1,Love,,OTHER,1_10_OTHER,More:,2,1.0,2025-08-13T06:09:43.038469
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_12,"Heartbreak doesn’t follow rules. Whether you cried, created, or just kept going—you showed up for yourself. And that matters. When your crush likes someone else",,1,Love,,E,1_12_E,E. I healed via carbs. No notes.,2,1.0,2025-08-03T06:09:43.038473
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_14,"If someone likes you but you don’t feel the same, what do you do?",,1,Love,,C,1_14_C,C. I joke through it so no one cries. Especially me.,2,1.0,2025-08-19T06:09:43.038477
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_14,"If someone likes you but you don’t feel the same, what do you do?",,1,Love,,OTHER,1_14_OTHER,Other,2,1.0,2025-08-19T06:09:43.038477
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_23,"If your love life was a playlist, what’s the title?",,1,Love,,OTHER,1_23_OTHER,Other,2,1.0,2025-08-24T06:09:43.038481
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_3,Real safety isn’t just about avoiding harm—it’s about feeling free to be yourself. You deserve people who don’t just like you—but protect your peace. What makes you feel safe with someone?,,1,Love,,C,1_3_C,C. No games. No signals. Just real.,3,1.0,2025-08-23T06:09:43.038484
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_3,Real safety isn’t just about avoiding harm—it’s about feeling free to be yourself. You deserve people who don’t just like you—but protect your peace. What makes you feel safe with someone?,,1,Love,,OTHER,1_3_OTHER,Also this:,3,1.0,2025-08-23T06:09:43.038484
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_3,Real safety isn’t just about avoiding harm—it’s about feeling free to be yourself. You deserve people who don’t just like you—but protect your peace. What makes you feel safe with someone?,,1,Love,,A,1_3_A,A. They don’t pressure me. Period.,3,1.0,2025-08-23T06:09:43.038484
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_5,Real love isn’t about perfect. It’s about the little weird things that make someone feel weirdly right. What’s your crush ick you secretly find cute?,,1,Love,,D,1_5_D,D. That one hoodie? Always. Still cute.,3,1.0,2025-08-02T06:09:43.038489
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_5,Real love isn’t about perfect. It’s about the little weird things that make someone feel weirdly right. What’s your crush ick you secretly find cute?,,1,Love,,B,1_5_B,B. Gets weird saying hi. Still tries.,3,1.0,2025-08-02T06:09:43.038489
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_5,Real love isn’t about perfect. It’s about the little weird things that make someone feel weirdly right. What’s your crush ick you secretly find cute?,,1,Love,,C,1_5_C,C. Awful at texting. Sends novels out of nowhere.,3,1.0,2025-08-02T06:09:43.038489
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_5,Real love isn’t about perfect. It’s about the little weird things that make someone feel weirdly right. What’s your crush ick you secretly find cute?,,1,Love,,A,1_5_A,A. Laughs at their own jokes,3,1.0,2025-08-02T06:09:43.038489
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_11,What makes you feel uneasy in a relationship—even if it’s not “bad” on paper? You’re not asking for too much. You’re just done playing chill when you need real.,,1,Love,,D,1_11_D,D. Go quiet the second things get real.,3,1.0,2025-08-11T06:09:43.038495
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_11,What makes you feel uneasy in a relationship—even if it’s not “bad” on paper? You’re not asking for too much. You’re just done playing chill when you need real.,,1,Love,,E,1_11_E,E. Make me feel clingy for wanting actual connection.,3,1.0,2025-08-11T06:09:43.038495
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_11,What makes you feel uneasy in a relationship—even if it’s not “bad” on paper? You’re not asking for too much. You’re just done playing chill when you need real.,,1,Love,,A,1_11_A,A. They call me sensitive instead of listening.,3,1.0,2025-08-11T06:09:43.038495
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_25,What makes you feel uneasy in a relationship—even if it’s not “toxic”? Needing peace doesn’t mean you don’t care. It means you know how you stay whole.,,1,Love,,C,1_25_C,C. Want something deep before I’m even sure.,3,1.0,2025-08-15T06:09:43.038501
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_25,What makes you feel uneasy in a relationship—even if it’s not “toxic”? Needing peace doesn’t mean you don’t care. It means you know how you stay whole.,,1,Love,,A,1_25_A,A. Always texting. Gets weird if I don’t.,3,1.0,2025-08-15T06:09:43.038501
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_25,What makes you feel uneasy in a relationship—even if it’s not “toxic”? Needing peace doesn’t mean you don’t care. It means you know how you stay whole.,,1,Love,,OTHER,1_25_OTHER,Other,3,1.0,2025-08-15T06:09:43.038501
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_25,What makes you feel uneasy in a relationship—even if it’s not “toxic”? Needing peace doesn’t mean you don’t care. It means you know how you stay whole.,,1,Love,,B,1_25_B,B. They get upset when I need space,3,1.0,2025-08-15T06:09:43.038501
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_25,What makes you feel uneasy in a relationship—even if it’s not “toxic”? Needing peace doesn’t mean you don’t care. It means you know how you stay whole.,,1,Love,,E,1_25_E,"E. Call themselves “a lot,” then hand it all to me.",3,1.0,2025-08-15T06:09:43.038501
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_25,What makes you feel uneasy in a relationship—even if it’s not “toxic”? Needing peace doesn’t mean you don’t care. It means you know how you stay whole.,,1,Love,,D,1_25_D,D. Keep testing me like I have to prove it.,3,1.0,2025-08-15T06:09:43.038501
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_26,What’s one “How do people even get married?” moment you’ve seen or lived?,,1,Love,,C,1_26_C,"C. One is “let’s talk now.” The other is “can it wait until I’m not overwhelmed by the loss of my football team, air, and everything?”",3,1.0,2025-08-20T06:09:43.038508
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_26,What’s one “How do people even get married?” moment you’ve seen or lived?,,1,Love,,A,1_26_A,A. One person needs 47 texts a day. The other? “Seen at 3:42 PM.”,3,1.0,2025-08-20T06:09:43.038508
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_26,What’s one “How do people even get married?” moment you’ve seen or lived?,,1,Love,,B,1_26_B,"B. One cries during every movie. The other asks, “Was that supposed to be sad?”",3,1.0,2025-08-20T06:09:43.038508
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_26,What’s one “How do people even get married?” moment you’ve seen or lived?,,1,Love,,D,1_26_D,D. One says “I love you” in words. The other says it by making sure your tires are inflated.,3,1.0,2025-08-20T06:09:43.038508
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_16,"Ghosting doesn’t mean you’re unworthy—it means they didn’t know how to show up. You don’t have to carry their silence like it’s your fault.  If someone ghosted you, what would you tell yourself?",,1,Love,,B,1_16_B,B. It’s probably my fault. I must’ve said something weird.,4,1.0,2025-08-13T06:09:43.038513
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_16,"Ghosting doesn’t mean you’re unworthy—it means they didn’t know how to show up. You don’t have to carry their silence like it’s your fault.  If someone ghosted you, what would you tell yourself?",,1,Love,,C,1_16_C,C. Their loss. I deserve better than vanishing acts.,4,1.0,2025-08-13T06:09:43.038513
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_17,Sometimes it’s not the breakup—it’s the after. The silence. The space. The stories you’ll never get to ask. You’re allowed to miss what mattered. [playlist:Breakup]  What hurts most after a breakup?,,1,Love,,A,1_17_A,A. Not knowing if they ever meant it at all.,4,1.0,2025-08-02T06:09:43.038518
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_17,Sometimes it’s not the breakup—it’s the after. The silence. The space. The stories you’ll never get to ask. You’re allowed to miss what mattered. [playlist:Breakup]  What hurts most after a breakup?,,1,Love,,OTHER,1_17_OTHER,Something else that stings:,4,1.0,2025-08-02T06:09:43.038518
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_17,Sometimes it’s not the breakup—it’s the after. The silence. The space. The stories you’ll never get to ask. You’re allowed to miss what mattered. [playlist:Breakup]  What hurts most after a breakup?,,1,Love,,C,1_17_C,C. Watching them move on while I’m stuck. Feels like I was the only one hit.,4,1.0,2025-08-02T06:09:43.038518
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_21,Sometimes love ends before the truth arrives. That doesn’t mean you failed—it means you grew. Even the wrong story can teach you what kind of love is right.  Have you ever realized later that the relationship wasn’t right for you?,,1,Love,,B,1_21_B,"B. Yes. Looking back, I’m actually thankful it ended.",4,1.0,2025-08-08T06:09:43.038522
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_21,Sometimes love ends before the truth arrives. That doesn’t mean you failed—it means you grew. Even the wrong story can teach you what kind of love is right.  Have you ever realized later that the relationship wasn’t right for you?,,1,Love,,OTHER,1_21_OTHER,Other,4,1.0,2025-08-08T06:09:43.038522
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_21,Sometimes love ends before the truth arrives. That doesn’t mean you failed—it means you grew. Even the wrong story can teach you what kind of love is right.  Have you ever realized later that the relationship wasn’t right for you?,,1,Love,,C,1_21_C,"C. It wasn’t right, but I still wonder—was it me?",4,1.0,2025-08-08T06:09:43.038522
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_13,"Moving on isn’t one path—it’s a mess of thoughts, feelings, masks, and moments. You don’t need to do it perfectly. Just honestly.  What made your old love finally feel… less loud?",,1,Love,,D,1_13_D,D. Someone new,5,1.0,2025-08-25T06:09:43.038529
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_13,"Moving on isn’t one path—it’s a mess of thoughts, feelings, masks, and moments. You don’t need to do it perfectly. Just honestly.  What made your old love finally feel… less loud?",,1,Love,,E,1_13_E,"E.  A new chapter in life outside romance.  I poured energy back into myself—my goals, my joy, my life.",5,1.0,2025-08-25T06:09:43.038529
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_13,"Moving on isn’t one path—it’s a mess of thoughts, feelings, masks, and moments. You don’t need to do it perfectly. Just honestly.  What made your old love finally feel… less loud?",,1,Love,,C,1_13_C,"C. Talking to friends, family members, and/or therapists",5,1.0,2025-08-25T06:09:43.038529
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_13,"Moving on isn’t one path—it’s a mess of thoughts, feelings, masks, and moments. You don’t need to do it perfectly. Just honestly.  What made your old love finally feel… less loud?",,1,Love,,OTHER,1_13_OTHER,Other,5,1.0,2025-08-25T06:09:43.038529
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_18,How do you act around someone who broke your heart?,,1,Love,,C,1_18_C,"C. I go full chill. Jokes, good hair day, unbothered. Let them wonder.",5,1.0,2025-08-10T06:09:43.038536
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_18,How do you act around someone who broke your heart?,,1,Love,,A,1_18_A,A. Ghost mode. I’ll pretend I don’t see them and pray they do the same.,5,1.0,2025-08-10T06:09:43.038536
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_18,How do you act around someone who broke your heart?,,1,Love,,OTHER,1_18_OTHER,Other,5,1.0,2025-08-10T06:09:43.038536
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_18,How do you act around someone who broke your heart?,,1,Love,,B,1_18_B,"B. I act polite but keep it short. No drama, no attention.",5,1.0,2025-08-10T06:09:43.038536
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_19,Some things never got said. That doesn’t mean they weren’t true. You still get to speak your version—even if they never hear it. What do you wish you could say to the person who broke your heart?,,1,Love,,C,1_19_C,"C. You didn’t deserve me.  And deep down, you knew it.",5,1.0,2025-08-24T06:09:43.038541
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_19,Some things never got said. That doesn’t mean they weren’t true. You still get to speak your version—even if they never hear it. What do you wish you could say to the person who broke your heart?,,1,Love,,OTHER,1_19_OTHER,Something else I’d probably do:,5,1.0,2025-08-24T06:09:43.038541
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_20,Breakups don’t always end at goodbye. Sometimes the hardest part is what comes after—the part you watch from afar. However you react—it’s okay. You’re still healing. What do you do when your ex starts dating someone new?,,1,Love,,A,1_20_A,A. Cry in private and pretend I didn’t see the post.,5,1.0,2025-08-16T06:09:43.038545
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_20,Breakups don’t always end at goodbye. Sometimes the hardest part is what comes after—the part you watch from afar. However you react—it’s okay. You’re still healing. What do you do when your ex starts dating someone new?,,1,Love,,OTHER,1_20_OTHER,Other,5,1.0,2025-08-16T06:09:43.038545
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,1_20,Breakups don’t always end at goodbye. Sometimes the hardest part is what comes after—the part you watch from afar. However you react—it’s okay. You’re still healing. What do you do when your ex starts dating someone new?,,1,Love,,C,1_20_C,"C. Send the post to my group chat with a snarky caption—then mute, block, or glow-up.",5,1.0,2025-08-16T06:09:43.038545
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_2,What makes someone a real friend?,,2,Friends,,A,2_2_A,"A. We laugh so much, it’s like a cheat code.",1,1.0,2025-08-25T06:09:43.038554
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_2,What makes someone a real friend?,,2,Friends,,B,2_2_B,B. They’ve got my back—and call me out too.,1,1.0,2025-08-25T06:09:43.038554
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_4,What kind of friend are you?,,2,Friends,,B,2_4_B,"B. Ride or die. If you’re my person, I’m not leaving.",1,1.0,2025-07-31T06:09:43.038558
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_4,What kind of friend are you?,,2,Friends,,A,2_4_A,A. I’m the listener—always there when someone needs to talk.,1,1.0,2025-07-31T06:09:43.038558
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_4,What kind of friend are you?,,2,Friends,,D,2_4_D,"D. Still learning. I care, but I miss stuff sometimes.",1,1.0,2025-07-31T06:09:43.038558
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_3,What does loyalty mean to you in a friendship?,,2,Friends,,A,2_3_A,A. You see my mess—and stay.,2,1.0,2025-08-02T06:09:43.038568
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_3,What does loyalty mean to you in a friendship?,,2,Friends,,C,2_3_C,C. Got my back—even when I’m not in the room.,2,1.0,2025-08-02T06:09:43.038568
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_3,What does loyalty mean to you in a friendship?,,2,Friends,,OTHER,2_3_OTHER,And other:,2,1.0,2025-08-02T06:09:43.038568
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_5,How do you act when a friend gets something you really wanted?,,2,Friends,,OTHER,2_5_OTHER,Something else I felt or did:,2,1.0,2025-08-23T06:09:43.038575
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_5,How do you act when a friend gets something you really wanted?,,2,Friends,,D,2_5_D,"D. I used it as fuel. If they did it, I can too.",2,1.0,2025-08-23T06:09:43.038575
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_5,How do you act when a friend gets something you really wanted?,,2,Friends,,B,2_5_B,B. I congratulate them and also tell myself to work harder.,2,1.0,2025-08-23T06:09:43.038575
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_5,How do you act when a friend gets something you really wanted?,,2,Friends,,A,2_5_A,A. I kind of pulled back. It stung.,2,1.0,2025-08-23T06:09:43.038575
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_6,Do you ever feel invisible in your friend group? If yes—what do you think is really going on?,,2,Friends,,OTHER,2_6_OTHER,Something else I’ve felt:,2,1.0,2025-08-02T06:09:43.038580
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_7,"If your friend made you feel invisible in a group, what would you do?",,2,Friends,,D,2_7_D,D. I’d act like I didn’t care. I’ve got other people.,2,1.0,2025-08-03T06:09:43.038583
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_9,What do you do when a friend breaks your trust?,,2,Friends,,OTHER,2_9_OTHER,Other,2,1.0,2025-08-01T06:09:43.038587
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_10,Do you believe in second chances with friends?,,2,Friends,,A,2_10_A,A. Maybe—if they show they’ve changed.  But I’m still nervous.,2,1.0,2025-08-21T06:09:43.038590
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_11,You didn’t get the invite. But you still get to decide who you are. [playlist:Hurt]  You found out there was a party... but you weren’t invited. How do you feel?,,2,Friends,,E,2_11_E,E. Whatever. I hope they had fun without my sparkling personality.,3,1.0,2025-08-23T06:09:43.038594
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_11,You didn’t get the invite. But you still get to decide who you are. [playlist:Hurt]  You found out there was a party... but you weren’t invited. How do you feel?,,2,Friends,,OTHER,2_11_OTHER,Also this:,3,1.0,2025-08-23T06:09:43.038594
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_11,You didn’t get the invite. But you still get to decide who you are. [playlist:Hurt]  You found out there was a party... but you weren’t invited. How do you feel?,,2,Friends,,D,2_11_D,"D. Bummed, but maybe it just wasn’t my place.",3,1.0,2025-08-23T06:09:43.038594
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_12,"When you feel left out, what helps the most?",,2,Friends,,A,2_12_A,"A. One person seeing me and saying, “You in?”",3,1.0,2025-08-06T06:09:43.038598
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_12,"When you feel left out, what helps the most?",,2,Friends,,B,2_12_B,B. Switching vibes—doing something I actually like.,3,1.0,2025-08-06T06:09:43.038598
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_12,"When you feel left out, what helps the most?",,2,Friends,,C,2_12_C,C. Reminding myself: I’m not the problem. They just missed it.,3,1.0,2025-08-06T06:09:43.038598
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_13,"If your friend left you out, what did you do?",,2,Friends,,B,2_13_B,"B. I was down for a sec, then did something that made me go, “Yeah, still me.”",3,1.0,2025-08-21T06:09:43.038603
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_13,"If your friend left you out, what did you do?",,2,Friends,,C,2_13_C,C. I stalked the chat like a detective—was it a miss or a message?,3,1.0,2025-08-21T06:09:43.038603
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_14,Why do you think you were left out?,,2,Friends,,D,2_14_D,D. Jealous of my legendary brows. Obviously.,3,1.0,2025-08-04T06:09:43.038608
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_14,Why do you think you were left out?,,2,Friends,,OTHER,2_14_OTHER,Or maybe something else hit different:,3,1.0,2025-08-04T06:09:43.038608
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_14,Why do you think you were left out?,,2,Friends,,B,2_14_B,B. Maybe I’ve been MIA too... I’ll check myself.,3,1.0,2025-08-04T06:09:43.038608
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_14,Why do you think you were left out?,,2,Friends,,A,2_14_A,A. Probably didn’t even notice—wasn’t about me.,3,1.0,2025-08-04T06:09:43.038608
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_15,What do you want to happen next time?,,2,Friends,,OTHER,2_15_OTHER,Something else I’m hoping for:,3,1.0,2025-08-28T06:09:43.038614
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_15,What do you want to happen next time?,,2,Friends,,D,2_15_D,"D. I pull up on a pony like, “Y’all miss me or what?”",3,1.0,2025-08-28T06:09:43.038614
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_16,"Left out? Okay. Now watch me choose my character arc.  When you’re left out, what kind of person do you want to be anyway?",,2,Friends,,C,2_16_C,C. I admit it hurt. That’s how I heal.,3,1.0,2025-08-26T06:09:43.038618
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_16,"Left out? Okay. Now watch me choose my character arc.  When you’re left out, what kind of person do you want to be anyway?",,2,Friends,,OTHER,2_16_OTHER,Also this:,3,1.0,2025-08-26T06:09:43.038618
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_16,"Left out? Okay. Now watch me choose my character arc.  When you’re left out, what kind of person do you want to be anyway?",,2,Friends,,A,2_16_A,A. I want to stay kind—even when it stings.,3,1.0,2025-08-26T06:09:43.038618
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_16,"Left out? Okay. Now watch me choose my character arc.  When you’re left out, what kind of person do you want to be anyway?",,2,Friends,,B,2_16_B,B. I go find my people. Real ones.,3,1.0,2025-08-26T06:09:43.038618
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_23,When a friend chose someone else over you,,2,Friends,,B,2_23_B,B. I made a new playlist: “Better Without Them (Remix).”,4,1.0,2025-08-06T06:09:43.038631
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_23,When a friend chose someone else over you,,2,Friends,,D,2_23_D,"D. I launched a comeback tour—solo, but still iconic.",4,1.0,2025-08-06T06:09:43.038631
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_24,**“Being seen” isn’t about attention. It’s about recognition.** Which kind do you want more of this year?  What’s one way a friend could make you feel seen this year?,,2,Friends,,OTHER,2_24_OTHER,Other,4,1.0,2025-08-29T06:09:43.038635
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_24,**“Being seen” isn’t about attention. It’s about recognition.** Which kind do you want more of this year?  What’s one way a friend could make you feel seen this year?,,2,Friends,,A,2_24_A,A. Actually noticing when something’s off—and saying so.,4,1.0,2025-08-29T06:09:43.038635
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,2_24,**“Being seen” isn’t about attention. It’s about recognition.** Which kind do you want more of this year?  What’s one way a friend could make you feel seen this year?,,2,Friends,,D,2_24_D,"D. Telling me the truth, even if it’s awkward.",4,1.0,2025-08-29T06:09:43.038635
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,3_2,Where do you spend most of your online time? (Pick 2),,3,Online_Life,,D,3_2_D,"D. Social platforms (TikTok, Instagram, etc.)",1,1.0,2025-08-17T06:09:43.038646
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,3_2,Where do you spend most of your online time? (Pick 2),,3,Online_Life,,E,3_2_E,E. Chatting with AI,1,1.0,2025-08-17T06:09:43.038646
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,3_4,What do you like most about being online?,,3,Online_Life,,D,3_4_D,D. Escaping stress or boredom,1,1.0,2025-08-27T06:09:43.038652
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,3_5,"Why do you not use certain apps or platforms (like Instagram, TikTok, Snapchat)?",,3,Online_Life,,A,3_5_A,I’m too busy / no time,1,1.0,2025-08-29T06:09:43.038655
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,3_5,"Why do you not use certain apps or platforms (like Instagram, TikTok, Snapchat)?",,3,Online_Life,,B,3_5_B,I don’t like the vibe or culture,1,1.0,2025-08-29T06:09:43.038655
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,3_5,"Why do you not use certain apps or platforms (like Instagram, TikTok, Snapchat)?",,3,Online_Life,,OTHER,3_5_OTHER,Other,1,1.0,2025-08-29T06:09:43.038655
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,3_5,"Why do you not use certain apps or platforms (like Instagram, TikTok, Snapchat)?",,3,Online_Life,,D,3_5_D,I prefer other online spaces,1,1.0,2025-08-29T06:09:43.038655
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,3_5,"Why do you not use certain apps or platforms (like Instagram, TikTok, Snapchat)?",,3,Online_Life,,C,3_5_C,My parents don’t allow it,1,1.0,2025-08-29T06:09:43.038655
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,3_8,Who do you feel you have to be on social media?,,3,Online_Life,,OTHER,3_8_OTHER,Your alter ego here:,3,1.0,2025-08-10T06:09:43.038672
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,3_8,Who do you feel you have to be on social media?,,3,Online_Life,,A,3_8_A,A. The “LOL” version of me—every post a punchline.,3,1.0,2025-08-10T06:09:43.038672
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,3_15,When your friends post photos from something you weren’t invited to…,,3,Online_Life,,D,3_15_D,D. Mute. Scroll. Inner monologue: “I’m fine.”,3,1.0,2025-07-30T06:09:43.038680
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,3_15,When your friends post photos from something you weren’t invited to…,,3,Online_Life,,A,3_15_A,A. I pretend my Wi-Fi glitched and the post never loaded.,3,1.0,2025-07-30T06:09:43.038680
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,3_15,When your friends post photos from something you weren’t invited to…,,3,Online_Life,,B,3_15_B,B. Suddenly my hoodie feels lame. So does my face.,3,1.0,2025-07-30T06:09:43.038680
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,3_15,When your friends post photos from something you weren’t invited to…,,3,Online_Life,,OTHER,3_15_OTHER,Wanna drop how it really hit?,3,1.0,2025-07-30T06:09:43.038680
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,3_16,How do you feel when people respond less to your post than theirs?,,3,Online_Life,,OTHER,3_16_OTHER,Be real: what actually goes through your head?,3,1.0,2025-08-25T06:09:43.038686
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,3_16,How do you feel when people respond less to your post than theirs?,,3,Online_Life,,C,3_16_C,"C. I act chill, but I’m counting likes like calories.",3,1.0,2025-08-25T06:09:43.038686
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,3_26,You’re not the only one tired of pretending it’s all exciting. Boredom is a form of honesty too.  What would make social media feel less annoying?,,3,Online_Life,,E,3_26_E,E. A “seen it already” filter. Like—please stop showing me the same 4 trends on loop.,5,1.0,2025-08-21T06:09:43.038703
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,3_26,You’re not the only one tired of pretending it’s all exciting. Boredom is a form of honesty too.  What would make social media feel less annoying?,,3,Online_Life,,B,3_26_B,B. No follower counts. Just vibes.,5,1.0,2025-08-21T06:09:43.038703
ac66aabb-4943-4d18-a4a2-eddfcbbfac41,3_26,You’re not the only one tired of pretending it’s all exciting. Boredom is a form of honesty too.  What would make social media feel less annoying?,,3,Online_Life,,A,3_26_A,"A. Less “perfect” life updates, more weird confessions",5,1.0,2025-08-21T06:09:43.038703
